"extra_lon [mm]","Sub_xoff [mm]","Freq [GHz]","re(S(1 2)) []","im(S(1 2)) []"
0,2.2,8.17894736842105,-0.883957476187535,0.28371334845875
0,2.2,8.18195488721805,-0.882137078783135,0.289270999705132
0,2.2,8.18496240601504,-0.880280836175723,0.29481590815207
0,2.2,8.18796992481203,-0.87838870865968,0.300347999767127
0,2.2,8.19097744360902,-0.876460640187512,0.305867213491732
0,2.2,8.19398496240601,-0.874496556059472,0.311373503086336
0,2.2,8.19699248120301,-0.872496360470287,0.316866838536473
0,2.2,8.2,-0.870459932943443,0.322347208826002
0,2.2,8.20300751879699,-0.868387124400216,0.327814624732871
0,2.2,8.20601503759398,-0.866277753949895,0.3332691205406
0,2.2,8.20902255639098,-0.864131602611433,0.338710758876287
0,2.2,8.21203007518797,-0.861948407879384,0.344139634165463
0,2.2,8.21503759398496,-0.859727855645852,0.349555878529465
0,2.2,8.21804511278195,-0.85746957244785,0.354959666679614
0,2.2,8.22105263157895,-0.855173113484566,0.360351224634887
0,2.2,8.22406015037594,-0.852837950812731,0.365730837485601
0,2.2,8.22706766917293,-0.850463456704899,0.37109886091857
0,2.2,8.23007518796993,-0.848048883601376,0.376455735202293
0,2.2,8.23308270676692,-0.845593340467232,0.381802000970269
0,2.2,8.23609022556391,-0.843095760886895,0.387138321400633
0,2.2,8.2390977443609,-0.840554865028092,0.392465507793006
0,2.2,8.2421052631579,-0.837969108435411,0.397784554807369
0,2.2,8.24511278195489,-0.835336618061719,0.403096683653061
0,2.2,8.24812030075188,-0.832655107177206,0.408403399902789
0,2.2,8.25112781954887,-0.829921763434177,0.413706568950966
0,2.2,8.25413533834586,-0.827133097562255,0.419008518173797
0,2.2,8.25714285714286,-0.824284737989506,0.424312174666595
0,2.2,8.26015037593985,-0.821371144914291,0.429621256611487
0,2.2,8.26315789473684,-0.818385205414139,0.434940543155618
0,2.2,8.26616541353383,-0.815317649699933,0.440276261255723
0,2.2,8.26917293233083,-0.812156183901422,0.445636657981383
0,2.2,8.27218045112782,-0.808884170704458,0.451032865136867
0,2.2,8.27518796992481,-0.805478551333888,0.456480251947843
0,2.2,8.2781954887218,-0.801906450591328,0.462000615781639
0,2.2,8.2812030075188,-0.798119372119135,0.467625890331903
0,2.2,8.28421052631579,-0.794042726526703,0.473404752237277
0,2.2,8.28721804511278,-0.789555630100944,0.479415169029251
0,2.2,8.29022556390978,-0.784448512470577,0.485790204706484
0,2.2,8.29323308270677,-0.778323730455106,0.492776891062476
0,2.2,8.29624060150376,-0.770324089250676,0.500890835324204
0,2.2,8.29924812030075,-0.758201523465883,0.511414206020748
0,2.2,8.30225563909774,-0.733596532365864,0.528623677020106
0,2.2,8.30526315789474,-0.619860840499468,0.577237975028321
0,2.2,8.30827067669173,-0.913617335076342,0.363245921201769
0,2.2,8.31127819548872,-0.827290965403536,0.468973492143372
0,2.2,8.31428571428571,-0.804785127939412,0.490853312499129
0,2.2,8.31729323308271,-0.793105204142885,0.502564136797337
0,2.2,8.3203007518797,-0.785134204073072,0.511049704722361
0,2.2,8.32330827067669,-0.778858737595661,0.51809807021511
0,2.2,8.32631578947368,-0.773491499390379,0.524375724810748
0,2.2,8.32932330827068,-0.768661577192443,0.530187449889996
0,2.2,8.33233082706767,-0.764171417791858,0.535692278124357
0,2.2,8.33533834586466,-0.759906192241453,0.540981263445054
0,2.2,8.33834586466165,-0.755794633722259,0.546110264884268
0,2.2,8.34135338345865,-0.751790196668232,0.551115429756749
0,2.2,8.34436090225564,-0.74786121427487,0.556021165994823
0,2.2,8.34736842105263,-0.743985412243449,0.560844534773492
0,2.2,8.35037593984962,-0.74014668246051,0.565597809031547
0,2.2,8.35338345864662,-0.736333101484923,0.570290032358961
0,2.2,8.35639097744361,-0.732535667388743,0.574928006001815
0,2.2,8.3593984962406,-0.728747467184588,0.579516935495054
0,2.2,8.36240601503759,-0.724963114177555,0.584060865485272
0,2.2,8.36541353383459,-0.721178358186597,0.588562979662216
0,2.2,8.36842105263158,-0.717389808843236,0.593025812707432
0,2.2,8.37142857142857,-0.713594736397232,0.597451402423309
0,2.2,8.37443609022556,-0.70979092536971,0.601841401073075
0,2.2,8.37744360902256,-0.705976565308492,0.60619715830775
0,2.2,8.38045112781955,-0.702150168584828,0.610519783364439
0,2.2,8.38345864661654,-0.698310507158454,0.614810192807434
0,2.2,8.38646616541353,-0.694456564157903,0.619069147102865
0,2.2,8.38947368421053,-0.690587495142622,0.623297279557862
0,2.2,8.39248120300752,-0.686702597895642,0.627495119091655
0,2.2,8.39548872180451,-0.682801289003128,0.631663107783778
0,2.2,8.3984962406015,-0.678883084358089,0.635801615506252
0,2.2,8.4015037593985,-0.674947582506692,0.639910952118962
0,2.2,8.40451127819549,-0.670994453447593,0.643991376106979
0,2.2,8.40751879699248,-0.667023427466353,0.648043102854795
0,2.2,8.41052631578947,-0.663034285571091,0.652066311421376
0,2.2,8.41353383458646,-0.659026854345372,0.656061148959742
0,2.2,8.41654135338346,-0.655000997418152,0.660027736348101
0,2.2,8.41954887218045,-0.650956612602155,0.663966170924414
0,2.2,8.42255639097744,-0.646893626015136,0.667876530342332
0,2.2,8.42556390977444,-0.642811989848163,0.671758874684688
0,2.2,8.42857142857143,-0.63871167810801,0.675613249222048
0,2.2,8.43157894736842,-0.634592684441704,0.679439686169024
0,2.2,8.43458646616541,-0.630455019923261,0.683238206326878
0,2.2,8.43759398496241,-0.626298711001766,0.687008820577635
0,2.2,8.4406015037594,-0.622123797941582,0.690751531050671
0,2.2,8.44360902255639,-0.617930332857834,0.694466332415711
0,2.2,8.44661654135338,-0.613718379446384,0.698153212437263
0,2.2,8.44962406015038,-0.609488010199186,0.7018121534174
0,2.2,8.45263157894737,-0.605239307603818,0.705443132073724
0,2.2,8.45563909774436,-0.600972360967074,0.709046121080302
0,2.2,8.45864661654135,-0.596687267939459,0.712621088745308
0,2.2,8.46165413533835,-0.592384131410732,0.716168000404048
0,2.2,8.46466165413534,-0.588063061347018,0.719686817943841
0,2.2,8.46766917293233,-0.583724172178741,0.723177500981666
0,2.2,8.47067669172932,-0.579367583737789,0.726640006670359
0,2.2,8.47368421052632,-0.574993420199767,0.730074290226294
0,2.2,8.47669172932331,-0.57060180989367,0.733480305181624
0,2.2,8.4796992481203,-0.566192884830885,0.736858003610104
0,2.2,8.48270676691729,-0.561766780408393,0.740207336400036
0,2.2,8.48571428571429,-0.557323635137646,0.743528253390575
0,2.2,8.48872180451128,-0.552863590742681,0.746820703497234
0,2.2,8.49172932330827,-0.548386791302808,0.75008463503866
0,2.2,8.49473684210526,-0.543893383575086,0.753319995710034
0,2.2,8.49774436090226,-0.539383516579303,0.756526732814336
0,2.2,8.50075187969925,-0.53485734120982,0.759704793385161
0,2.2,8.50375939849624,-0.530315010982967,0.762854124151089
0,2.2,8.50676691729323,-0.525756680226185,0.76597467193639
0,2.2,8.50977443609023,-0.521182506081373,0.769066383326121
0,2.2,8.51278195488722,-0.516592646684444,0.772129205115621
0,2.2,8.51578947368421,-0.511987261420651,0.77516308427663
0,2.2,8.5187969924812,-0.507366511391482,0.778167967935318
0,2.2,8.5218045112782,-0.502730559155174,0.78114380345217
0,2.2,8.52481203007519,-0.498079568277137,0.784090538541853
0,2.2,8.52781954887218,-0.493413702991743,0.787008121431949
0,2.2,8.53082706766917,-0.488733129294528,0.789896500603336
0,2.2,8.53383458646617,-0.484038013880036,0.792755625070584
0,2.2,8.53684210526316,-0.479328524176107,0.795585444411903
0,2.2,8.53984962406015,-0.474604828727642,0.7983859086751
0,2.2,8.54285714285714,-0.469867096796931,0.80115696855954
0,2.2,8.54586466165413,-0.465115498354322,0.803898575348991
0,2.2,8.54887218045113,-0.460350204049135,0.80661068097695
0,2.2,8.55187969924812,-0.455571385340988,0.809293238037638
0,2.2,8.55488721804511,-0.450779213907054,0.811946199860751
0,2.2,8.55789473684211,-0.445973863072818,0.814569520366832
0,2.2,8.5609022556391,-0.441155505136335,0.817163154393622
0,2.2,8.56390977443609,-0.436324314129827,0.81972705741483
0,2.2,8.56691729323308,-0.431480464206236,0.822261185691859
0,2.2,8.56992481203008,-0.426624129739946,0.824765496323922
0,2.2,8.57293233082707,-0.421755485735664,0.827239947165896
0,2.2,8.57593984962406,-0.416874707772147,0.829684496911729
0,2.2,8.57894736842105,-0.411981971397049,0.832099105085172
0,2.2,8.58195488721804,-0.407077452742679,0.834483732067008
0,2.2,8.58496240601504,-0.402161328069689,0.836838339090094
0,2.2,8.58796992481203,-0.397233774449593,0.839162888208991
0,2.2,8.59097744360902,-0.392294968575005,0.841457342410209
0,2.2,8.59398496240602,-0.38734508765629,0.843721665549202
0,2.2,8.59699248120301,-0.382384309375751,0.845955822336452
0,2.2,8.6,-0.377412811388319,0.848159778424907
0,2.25,7.4,-0.0973071320855012,-0.911098029829132
0,2.25,7.40300751879699,-0.104338029118517,-0.910429742311752
0,2.25,7.40601503759398,-0.111356412391707,-0.90970708242553
0,2.25,7.40902255639098,-0.118361906259731,-0.908930264120445
0,2.25,7.41203007518797,-0.125354137741053,-0.908099503011177
0,2.25,7.41503759398496,-0.132332737286142,-0.907215015856199
0,2.25,7.41804511278195,-0.139297338152381,-0.906277020861999
0,2.25,7.42105263157895,-0.146247576933985,-0.905285737404971
0,2.25,7.42406015037594,-0.153183092913102,-0.904241386279349
0,2.25,7.42706766917293,-0.160103528720742,-0.903144189292446
0,2.25,7.43007518796992,-0.167008529823875,-0.901994369574159
0,2.25,7.43308270676692,-0.173897744796695,-0.900792151284909
0,2.25,7.43609022556391,-0.180770825299116,-0.899537759625705
0,2.25,7.4390977443609,-0.187627425963524,-0.898231420853078
0,2.25,7.4421052631579,-0.194467204598428,-0.896873362102463
0,2.25,7.44511278195489,-0.201289821993969,-0.895463811460576
0,2.25,7.44812030075188,-0.208094941929454,-0.894002997874162
0,2.25,7.45112781954887,-0.214882231271985,-0.892491151083014
0,2.25,7.45413533834586,-0.221651360022307,-0.890928501517364
0,2.25,7.45714285714286,-0.228402001234403,-0.889315280263362
0,2.25,7.46015037593985,-0.23513383088354,-0.887651719110119
0,2.25,7.46315789473684,-0.241846528171057,-0.885938050315141
0,2.25,7.46616541353383,-0.248539775185836,-0.884174506722215
0,2.25,7.46917293233083,-0.255213257511723,-0.882361321270992
0,2.25,7.47218045112782,-0.261866663345565,-0.880498727610701
0,2.25,7.47518796992481,-0.268499684326583,-0.87858695935588
0,2.25,7.4781954887218,-0.275112015029604,-0.876626250431672
0,2.25,7.4812030075188,-0.281703353125204,-0.874616834874722
0,2.25,7.48421052631579,-0.288273399736416,-0.872558946433421
0,2.25,7.48721804511278,-0.294821858719953,-0.870452819110119
0,2.25,7.49022556390977,-0.301348437488624,-0.868298686341917
0,2.25,7.49323308270677,-0.307852846284366,-0.866096781555367
0,2.25,7.49624060150376,-0.314334798853574,-0.863847337497112
0,2.25,7.49924812030075,-0.320794012177337,-0.86155058630663
0,2.25,7.50225563909774,-0.327230206129354,-0.859206759787578
0,2.25,7.50526315789474,-0.333643104360812,-0.856816088414977
0,2.25,7.50827067669173,-0.340032433612733,-0.854378801906452
0,2.25,7.51127819548872,-0.346397923926139,-0.851895128838428
0,2.25,7.51428571428571,-0.352739308782324,-0.849365296431747
0,2.25,7.51729323308271,-0.359056325160345,-0.846789530287567
0,2.25,7.5203007518797,-0.365348713589124,-0.844168054220541
0,2.25,7.52330827067669,-0.371616217772674,-0.841501090439931
0,2.25,7.52631578947368,-0.37785858544332,-0.838788858505666
0,2.25,7.52932330827068,-0.384075567796522,-0.836031575718274
0,2.25,7.53233082706767,-0.390266919540217,-0.833229456848387
0,2.25,7.53533834586466,-0.396432399671004,-0.830382713089456
0,2.25,7.53834586466165,-0.402571770515023,-0.827491552849626
0,2.25,7.54135338345865,-0.408684798746925,-0.824556180343301
0,2.25,7.54436090225564,-0.41477125496049,-0.821576795813129
0,2.25,7.54736842105263,-0.420830913982564,-0.818553594832912
0,2.25,7.55037593984962,-0.426863554919693,-0.815486767936241
0,2.25,7.55338345864662,-0.432868961424624,-0.812376499908384
0,2.25,7.55639097744361,-0.438846921640674,-0.809222969443448
0,2.25,7.5593984962406,-0.4447972284563,-0.806026348403861
0,2.25,7.56240601503759,-0.450719680047222,-0.802786800656047
0,2.25,7.56541353383459,-0.456614079334376,-0.799504482198534
0,2.25,7.56842105263158,-0.462480235086087,-0.796179539189038
0,2.25,7.57142857142857,-0.46831796161001,-0.792812107629538
0,2.25,7.57443609022556,-0.474127079172557,-0.789402312152179
0,2.25,7.57744360902256,-0.479907414694031,-0.785950264220915
0,2.25,7.58045112781955,-0.485658801377113,-0.78245606176674
0,2.25,7.58345864661654,-0.491381079993849,-0.778919786401938
0,2.25,7.58646616541353,-0.497074099110461,-0.775341501955406
0,2.25,7.58947368421053,-0.502737715214853,-0.771721253035281
0,2.25,7.59248120300752,-0.508371794008142,-0.768059061720865
0,2.25,7.59548872180451,-0.513976210636999,-0.764354925622698
0,2.25,7.5984962406015,-0.51955085089288,-0.760608814266838
0,2.25,7.6015037593985,-0.525095611986271,-0.756820665826162
0,2.25,7.60451127819549,-0.530610403810847,-0.752990382806211
0,2.25,7.60751879699248,-0.536095149964812,-0.749117827788825
0,2.25,7.61052631578947,-0.541549789671937,-0.745202817180994
0,2.25,7.61353383458647,-0.546974279125762,-0.741245115498541
0,2.25,7.61654135338346,-0.552368593701127,-0.737244427625705
0,2.25,7.61954887218045,-0.557732730357374,-0.733200389885873
0,2.25,7.62255639097744,-0.563066710452894,-0.729112559731656
0,2.25,7.62556390977444,-0.568370582991619,-0.724980403490494
0,2.25,7.62857142857143,-0.573644428686668,-0.720803281485032
0,2.25,7.63157894736842,-0.578888364699571,-0.716580430342079
0,2.25,7.63458646616541,-0.584102550019519,-0.71231094229008
0,2.25,7.63759398496241,-0.589287192776603,-0.70799373847653
0,2.25,7.6406015037594,-0.594442558265201,-0.703627538065416
0,2.25,7.64360902255639,-0.599568979215238,-0.699210819352029
0,2.25,7.64661654135338,-0.604666868373333,-0.694741771756845
0,2.25,7.64962406015038,-0.609736734042862,-0.690218235961438
0,2.25,7.65263157894737,-0.614779199682889,-0.685637628305951
0,2.25,7.65563909774436,-0.619795028381204,-0.680996845241317
0,2.25,7.65864661654135,-0.624785154220358,-0.676292140057071
0,2.25,7.66165413533835,-0.629750722559423,-0.671518963380961
0,2.25,7.66466165413534,-0.634693142656872,-0.666671752917164
0,2.25,7.66766917293233,-0.639614156447556,-0.661743654954998
0,2.25,7.67067669172932,-0.644515930895442,-0.656726146986546
0,2.25,7.67368421052632,-0.649401182381326,-0.651608521407741
0,2.25,7.67669172932331,-0.654273348329167,-0.646377163510493
0,2.25,7.6796992481203,-0.659136827251777,-0.641014523641343
0,2.25,7.68270676691729,-0.66399732102794,-0.635497621247733
0,2.25,7.68571428571429,-0.668862335450641,-0.629795808092788
0,2.25,7.68872180451128,-0.673741928242465,-0.623867330729104
0,2.25,7.69172932330827,-0.678649862609374,-0.6176538567352
0,2.25,7.69473684210526,-0.683605440805183,-0.61107141685512
0,2.25,7.69774436090226,-0.688636532018271,-0.60399468189839
0,2.25,7.70075187969925,-0.69378479236788,-0.596228053168613
0,2.25,7.70375939849624,-0.699115107692726,-0.587448601805111
0,2.25,7.70676691729323,-0.704733611209626,-0.577082697451941
0,2.25,7.70977443609023,-0.710823722552533,-0.564005074757339
0,2.25,7.71278195488722,-0.717717241379864,-0.545669403460094
0,2.25,7.71578947368421,-0.725960087055326,-0.514854478145307
0,2.25,7.7187969924812,-0.734216832567697,-0.440303424994156
0,2.25,7.7218045112782,-0.393119437045332,0.0350265294143859
0,2.25,7.72481203007519,-0.611141633163361,-0.773910984488138
0,2.25,7.72781954887218,-0.685610814776915,-0.670238551985036
0,2.25,7.73082706766917,-0.70560962230867,-0.633171815756395
0,2.25,7.73383458646617,-0.716391621099223,-0.612463953456018
0,2.25,7.73684210526316,-0.7240596455364,-0.598135874584708
0,2.25,7.73984962406015,-0.730303970743983,-0.586936377787006
0,2.25,7.74285714285714,-0.735771623822504,-0.577495224524497
0,2.25,7.74586466165414,-0.740761993714996,-0.569135703823837
0,2.25,7.74887218045113,-0.745432190434262,-0.561485427063833
0,2.25,7.75187969924812,-0.749872422290287,-0.554322673738932
0,2.25,7.75488721804511,-0.754138109088652,-0.547507264091061
0,2.25,7.7578947368421,-0.75826514149789,-0.540946282450498
0,2.25,7.7609022556391,-0.762277765880981,-0.534575745980538
0,2.25,7.76390977443609,-0.766192938853611,-0.528350188724644
0,2.25,7.76691729323308,-0.770022865698816,-0.522236443164016
0,2.25,7.76992481203007,-0.773776548466829,-0.516209768809213
0,2.25,7.77293233082707,-0.777460766399519,-0.510251357308229
0,2.25,7.77593984962406,-0.781080717680017,-0.504346673011407
0,2.25,7.77894736842105,-0.784640451138123,-0.498484322121084
0,2.25,7.78195488721805,-0.788143164078294,-0.492655262733186
0,2.25,7.78496240601504,-0.791591412522669,-0.486852240434679
0,2.25,7.78796992481203,-0.794987261823504,-0.481069381131308
0,2.25,7.79097744360902,-0.798332397278845,-0.475301888391905
0,2.25,7.79398496240602,-0.801628205983441,-0.469545818174799
0,2.25,7.79699248120301,-0.804875838654791,-0.463797906966631
0,2.25,7.8,-0.808076256576707,-0.458055441133909
0,2.25,7.80300751879699,-0.811230268130128,-0.45231615376833
0,2.25,7.80601503759398,-0.814338557175172,-0.446578144239047
0,2.25,7.80902255639098,-0.817401705227665,-0.4408398159098
0,2.25,7.81203007518797,-0.820420209397761,-0.435099824033171
0,2.25,7.81503759398496,-0.823394496610793,-0.42935703526075
0,2.25,7.81804511278196,-0.826324935060797,-0.423610494750205
0,2.25,7.82105263157895,-0.829211843681658,-0.417859398311642
0,2.25,7.82406015037594,-0.832055499714625,-0.412103070932509
0,2.25,7.82706766917293,-0.834856145194227,-0.406340947151635
0,2.25,7.83007518796992,-0.837613992076836,-0.400572556809489
0,2.25,7.83308270676692,-0.840329226726486,-0.394797511164588
0,2.25,7.83609022556391,-0.843002013527276,-0.389015492411966
0,2.25,7.8390977443609,-0.84563249800882,-0.383226244905505
0,2.25,7.84210526315789,-0.848220809498865,-0.377429566631472
0,2.25,7.84511278195489,-0.850767063320468,-0.371625302769658
0,2.25,7.84812030075188,-0.853271362727237,-0.365813340404615
0,2.25,7.85112781954887,-0.855733800519425,-0.359993603044505
0,2.25,7.85413533834586,-0.85815446047611,-0.354166046633929
0,2.25,7.85714285714286,-0.860533418543993,-0.348330655903648
0,2.25,7.86015037593985,-0.862870743924801,-0.342487441166779
0,2.25,7.86315789473684,-0.865166499955322,-0.336636435387611
0,2.25,7.86616541353383,-0.86742074493033,-0.330777692088588
0,2.25,7.86917293233083,-0.869633532805406,-0.324911282499488
0,2.25,7.87218045112782,-0.871804913789521,-0.319037294640801
0,2.25,7.87518796992481,-0.873934934885394,-0.313155830823438
0,2.25,7.8781954887218,-0.876023640393289,-0.307267006761155
0,2.25,7.8812030075188,-0.878071072291807,-0.301370949743446
0,2.25,7.88421052631579,-0.880077270642878,-0.295467798140579
0,2.25,7.88721804511278,-0.882042273877137,-0.289557699497106
0,2.25,7.89022556390977,-0.883966119130274,-0.283640810447102
0,2.25,7.89323308270677,-0.885848842485618,-0.277717295477539
0,2.25,7.89624060150376,-0.887690479207056,-0.271787326058497
0,2.25,7.89924812030075,-0.889491063930972,-0.265851080323317
0,2.25,7.90225563909774,-0.891250630896425,-0.25990874231561
0,2.25,7.90526315789474,-0.892969214023871,-0.253960501095166
0,2.25,7.90827067669173,-0.894646847201503,-0.248006551172738
0,2.25,7.91127819548872,-0.896283564279685,-0.242047091024011
0,2.25,7.91428571428571,-0.897879399262613,-0.236082323246848
0,2.25,7.91729323308271,-0.899434386428268,-0.230112454113248
0,2.25,7.9203007518797,-0.900948560375506,-0.224137693249906
0,2.25,7.92330827067669,-0.902421956140904,-0.218158253115136
0,2.25,7.92631578947368,-0.903854609299833,-0.212174349093711
0,2.25,7.92932330827068,-0.905246555978665,-0.20618619885397
0,2.25,7.93233082706767,-0.906597833031802,-0.200194022761098
0,2.25,7.93533834586466,-0.907908477918755,-0.194198042497189
0,2.25,7.93834586466165,-0.909178528934386,-0.188198482104125
0,2.25,7.94135338345865,-0.910408025160752,-0.182195567038768
0,2.25,7.94436090225564,-0.911597006567477,-0.176189524520924
0,2.25,7.94736842105263,-0.912745513972241,-0.17018058272795
0,2.25,7.95037593984962,-0.913853589145554,-0.164168971261452
0,2.25,7.95338345864662,-0.914921274808446,-0.158154920685389
0,2.25,7.95639097744361,-0.915948614685855,-0.152138662571148
0,2.25,7.9593984962406,-0.91693565355287,-0.146120429429418
0,2.25,7.96240601503759,-0.917882437098098,-0.140100453994823
0,2.25,7.96541353383459,-0.918789012260526,-0.134078970390642
0,2.25,7.96842105263158,-0.91965542686908,-0.128056212497989
0,2.25,7.97142857142857,-0.920481729976327,-0.122032415142312
0,2.25,7.97443609022556,-0.921267971735822,-0.116007813586785
0,2.25,7.97744360902256,-0.922014203333224,-0.109982642831135
0,2.25,7.98045112781955,-0.922720477189663,-0.10395713863694
0,2.25,7.98345864661654,-0.923386846800572,-0.0979315365919637
0,2.25,7.98646616541353,-0.924013366919645,-0.091906072820213
0,2.25,7.98947368421053,-0.924600093337167,-0.0858809829589368
0,2.25,7.99248120300752,-0.925147083126382,-0.0798565030130615
0,2.25,7.99548872180451,-0.92565439446898,-0.0738328687853775
0,2.25,7.9984962406015,-0.926122086694726,-0.0678103158045731
0,2.25,8.0015037593985,-0.926550220446507,-0.0617890799131372
0,2.25,8.00451127819549,-0.926938857455781,-0.0557693963528762
0,2.25,8.00751879699248,-0.927288060646971,-0.0497515001978111
0,2.25,8.01052631578947,-0.927597894214421,-0.0437356265004138
0,2.25,8.01353383458647,-0.927868423468941,-0.0377220097437612
0,2.25,8.01654135338346,-0.928099714969268,-0.0317108842522401
0,2.25,8.01954887218045,-0.928291836412506,-0.0257024837563302
0,2.25,8.02255639097744,-0.928444856744287,-0.0196970418216929
0,2.25,8.02556390977444,-0.928558846148195,-0.0136947916697041
0,2.25,8.02857142857143,-0.928633875803807,-0.00769596551946228
0,2.25,8.03157894736842,-0.928670018331841,-0.00170079583787252
0,2.25,8.03458646616541,-0.928667347421666,0.00429048584275499
0,2.25,8.03759398496241,-0.928625937917404,0.0102776484742235
0,2.25,8.0406015037594,-0.92854586599555,0.0162604612423621
0,2.25,8.04360902255639,-0.928427208743716,0.0222386946112336
0,2.25,8.04661654135338,-0.928270044798204,0.0282121186546213
0,2.25,8.04962406015038,-0.928074453587696,0.0341805050182672
0,2.25,8.05263157894737,-0.927840516055523,0.0401436251546895
0,2.25,8.05563909774436,-0.927568313994335,0.0461012518751992
0,2.25,8.05864661654135,-0.927257930672602,0.0520531579790438
0,2.25,8.06165413533835,-0.926909450276783,0.0579991174379543
0,2.25,8.06466165413534,-0.926522958225425,0.0639389047617284
0,2.25,8.06766917293233,-0.926098541179144,0.0698722949574365
0,2.25,8.07067669172932,-0.925636286776915,0.0757990641441928
0,2.25,8.07368421052632,-0.92513628388828,0.0817189889246551
0,2.25,8.07669172932331,-0.924598622628874,0.087631846447166
0,2.25,8.0796992481203,-0.924023394050064,0.0935374150195092
0,2.25,8.08270676691729,-0.923410690355089,0.0994354736328139
0,2.25,8.08571428571429,-0.922760604999964,0.105325801812068
0,2.25,8.08872180451128,-0.922073232403567,0.111208180186142
0,2.25,8.09172932330827,-0.921348668222152,0.117082389901653
0,2.25,8.09473684210526,-0.920587009076029,0.122948213175938
0,2.25,8.09774436090226,-0.919788352804067,0.128805432854042
0,2.25,8.10075187969925,-0.918952798226926,0.13465383276985
0,2.25,8.10375939849624,-0.91808044538479,0.140493197391678
0,2.25,8.10676691729323,-0.917171395301739,0.146323312152187
0,2.25,8.10977443609023,-0.916225749935868,0.1521439636533
0,2.25,8.11278195488722,-0.915243612681727,0.157954938642321
0,2.25,8.11578947368421,-0.914225087575915,0.163756025495719
0,2.25,8.1187969924812,-0.913170279940109,0.169547013080581
0,2.25,8.1218045112782,-0.912079296194504,0.17532769105355
0,2.25,8.12481203007519,-0.910952243565763,0.181097850362892
0,2.25,8.12781954887218,-0.909789230508688,0.186857282497249
0,2.25,8.13082706766917,-0.908590366375945,0.192605780134509
0,2.25,8.13383458646616,-0.907355761686481,0.198343136594083
0,2.25,8.13684210526316,-0.906085527756622,0.204069146432204
0,2.25,8.13984962406015,-0.904779777074076,0.209783604920978
0,2.25,8.14285714285714,-0.903438623141782,0.215486308244421
0,2.25,8.14586466165414,-0.902062180287133,0.221177053730282
0,2.25,8.14887218045113,-0.900650563980394,0.226855639491438
0,2.25,8.15187969924812,-0.899203890543232,0.232521864711977
0,2.25,8.15488721804511,-0.897722277453493,0.238175529335974
0,2.25,8.1578947368421,-0.896205842897614,0.243816434554937
0,2.25,8.1609022556391,-0.894654706073896,0.249444382543822
0,2.25,8.16390977443609,-0.893068987480732,0.255059175865207
0,2.25,8.16691729323308,-0.891448808077611,0.260660618838665
0,2.25,8.16992481203008,-0.889794289836362,0.266248516553721
0,2.25,8.17293233082707,-0.888105556051436,0.271822674636432
0,2.25,8.17593984962406,-0.886382730437695,0.277382900344155
0,2.25,8.17894736842105,-0.884625938003027,0.282929001418188
0,2.25,8.18195488721805,-0.882835304308146,0.288460787111611
0,2.25,8.18496240601504,-0.881010956140653,0.293978067225677
0,2.25,8.18796992481203,-0.879153021067172,0.299480652720272
0,2.25,8.19097744360902,-0.877261627381816,0.304968355776677
0,2.25,8.19398496240601,-0.875336904395455,0.310440989433379
0,2.25,8.19699248120301,-0.873378982399196,0.315898367594284
0,2.25,8.2,-0.871387992259216,0.321340305568844
0,2.25,8.20300751879699,-0.869364065967565,0.326766619345977
0,2.25,8.20601503759398,-0.867307336214764,0.332177126156313
0,2.25,8.20902255639098,-0.86521793661246,0.337571644155537
0,2.25,8.21203007518797,-0.863096001385673,0.342949992801785
0,2.25,8.21503759398496,-0.860941666041107,0.348311992085445
0,2.25,8.21804511278195,-0.858755066373385,0.353657463626704
0,2.25,8.22105263157895,-0.856536339365995,0.358986229710701
0,2.25,8.22406015037594,-0.854285622618049,0.364298113835924
0,2.25,8.22706766917293,-0.852003054604824,0.369592940531297
0,2.25,8.23007518796993,-0.849688774576104,0.374870535358638
0,2.25,8.23308270676692,-0.847342922484121,0.380130725054763
0,2.25,8.23609022556391,-0.844965639221939,0.385373337231136
0,2.25,8.2390977443609,-0.842557066327828,0.39059820071958
0,2.25,8.2421052631579,-0.840117346058001,0.395805145436774
0,2.25,8.24511278195489,-0.837646621653361,0.400994002176059
0,2.25,8.24812030075188,-0.835145036736003,0.406164603135738
0,2.25,8.25112781954887,-0.832612735939481,0.411316781349873
0,2.25,8.25413533834586,-0.830049864594605,0.416450370954332
0,2.25,8.25714285714286,-0.827456568662939,0.421565207268537
0,2.25,8.26015037593985,-0.824832994965454,0.426661126572084
0,2.25,8.26315789473684,-0.82217929091315,0.431737966332859
0,2.25,8.26616541353383,-0.819495604482474,0.436795565212715
0,2.25,8.26917293233083,-0.816782084744058,0.441833762657737
0,2.25,8.27218045112782,-0.8140388811395,0.446852399442701
0,2.25,8.27518796992481,-0.811266143792388,0.451851317473916
0,2.25,8.2781954887218,-0.808464023720671,0.456830359545064
0,2.25,8.2812030075188,-0.805632672403519,0.461789369730624
0,2.25,8.28421052631579,-0.80277224202842,0.466728193155448
0,2.25,8.28721804511278,-0.799882885454609,0.471646676057879
0,2.25,8.29022556390978,-0.796964756236014,0.476544665718174
0,2.25,8.29323308270677,-0.794018008477658,0.481422010596106
0,2.25,8.29624060150376,-0.791042796919176,0.486278560276355
0,2.25,8.29924812030075,-0.788039277014595,0.491114165352759
0,2.25,8.30225563909774,-0.785007604757801,0.495928677617997
